Function Name,File,Start Line,End Line,Cyclomatic Complexity,Cognitive Complexity,Max Nesting Depth,Code Lines,Priority Score
UpdateTime,Games\Exploration\Components\Exploration_UIManager.h,143,152,2,1,1,10,8.2
UpdateWeather,Games\Exploration\Components\Exploration_UIManager.h,157,174,3,5,2,18,16.4
UpdatePosition,Games\Exploration\Components\Exploration_UIManager.h,179,189,2,1,1,11,8.2
UpdateChunk,Games\Exploration\Components\Exploration_UIManager.h,194,203,2,1,1,10,9.4
UpdateTerrainLOD,Games\Exploration\Components\Exploration_UIManager.h,208,225,3,5,2,18,16.4
UpdateStreaming,Games\Exploration\Components\Exploration_UIManager.h,230,250,3,5,2,21,19.1
UpdateFPS,Games\Exploration\Components\Exploration_UIManager.h,255,278,4,9,2,24,19.4
UpdateLoading,Games\Exploration\Components\Exploration_UIManager.h,283,290,2,1,1,8,8.0
ToggleDebugHUD,Games\Exploration\Components\Exploration_UIManager.h,295,298,1,0,0,4,1.1
SetDebugHUDVisible,Games\Exploration\Components\Exploration_UIManager.h,303,306,1,0,0,4,2.4
IsDebugHUDVisible,Games\Exploration\Components\Exploration_UIManager.h,311,314,1,0,0,4,1.1
SetControlsVisible,Games\Exploration\Components\Exploration_UIManager.h,319,334,3,5,2,16,14.9
UpdateAll,Games\Exploration\Components\Exploration_UIManager.h,339,364,1,0,0,26,12.8
ExportSolidTexture,Games\Exploration\Exploration.cpp,56,80,2,1,1,25,15.5
ExportMaterialTextures,Games\Exploration\Exploration.cpp,86,96,1,0,0,11,10.4
ComputeSlopesTask,Games\Exploration\Exploration.cpp,106,136,7,3,2,31,19.2
GenerateWeightsTask,Games\Exploration\Exploration.cpp,149,195,3,3,2,47,17.0
GenerateProceduralSplatmap,Games\Exploration\Exploration.cpp,201,256,4,2,0,56,11.5
GenerateHeightmapRowsTask,Games\Exploration\Exploration.cpp,275,306,3,3,2,32,15.9
GenerateProceduralHeightmap,Games\Exploration\Exploration.cpp,308,326,1,0,0,19,4.8
GenerateAndExportTerrain,Games\Exploration\Exploration.cpp,331,372,2,1,1,42,8.1
SetMaterialTexturePaths,Games\Exploration\Exploration.cpp,378,385,1,0,0,8,5.2
InitializeExplorationResources,Games\Exploration\Exploration.cpp,390,411,3,2,1,22,8.2
RandomFromPosition,Games\Exploration\Exploration.cpp,427,431,1,0,0,5,5.0
SpawnInstancedTrees,Games\Exploration\Exploration.cpp,436,523,8,15,3,88,34.5
CreateInstancedTrees,Games\Exploration\Exploration.cpp,528,585,4,4,1,58,14.4
Exploration_CreateWorldContent,Games\Exploration\Exploration.cpp,591,639,3,5,1,49,13.7
Exploration_CleanupWorldContent,Games\Exploration\Exploration.cpp,641,644,1,0,0,4,1.1
Project_GetName,Games\Exploration\Exploration.cpp,650,653,1,0,0,4,1.1
Project_GetGameAssetsDirectory,Games\Exploration\Exploration.cpp,655,658,1,0,0,4,1.1
Project_GetGameAssetsDir,Games\Exploration\Exploration.cpp,660,660,1,0,0,1,0.9
Project_SetGraphicsOptions,Games\Exploration\Exploration.cpp,662,664,1,0,0,3,2.3
Project_RegisterScriptBehaviours,Games\Exploration\Exploration.cpp,666,673,1,0,0,8,1.4
Project_Shutdown,Games\Exploration\Exploration.cpp,675,678,1,0,0,4,1.1
Exploration_GenerateTerrainDataWrapper,Games\Exploration\Exploration.cpp,683,691,1,0,0,9,1.5
Project_InitializeResources,Games\Exploration\Exploration.cpp,693,696,1,0,0,4,1.1
Project_RegisterEditorAutomationSteps,Games\Exploration\Exploration.cpp,698,754,1,0,0,57,5.1
Project_LoadInitialScene,Games\Exploration\Exploration.cpp,757,762,1,0,0,6,1.3
StartGame,Games\Marble\Components\Marble_Behaviour.h,293,322,1,0,0,30,3.1
ReturnToMenu,Games\Marble\Components\Marble_Behaviour.h,324,335,2,1,1,12,5.8
ResetLevel,Games\Marble\Components\Marble_Behaviour.h,337,370,2,1,1,34,7.5
ClearEntityReferences,Games\Marble\Components\Marble_Behaviour.h,372,378,1,0,0,7,1.4
SetMenuVisible,Games\Marble\Components\Marble_Behaviour.h,383,395,5,4,0,13,9.4
SetHUDVisible,Games\Marble\Components\Marble_Behaviour.h,397,409,4,4,1,13,11.1
UpdateMenuInput,Games\Marble\Components\Marble_Behaviour.h,411,428,8,7,0,18,13.3
HandleInput,Games\Marble\Components\Marble_Behaviour.h,433,468,7,6,1,36,16.8
CheckFallCondition,Games\Marble\Components\Marble_Behaviour.h,470,486,5,4,1,17,10.9
UpdateCamera,Games\Marble\Components\Marble_Behaviour.h,491,508,5,4,0,18,9.8
HandleCollectibles,Games\Marble\Components\Marble_Behaviour.h,513,539,5,4,1,27,12.9
UpdateUI,Games\Marble\Components\Marble_Behaviour.h,544,560,2,1,0,17,3.7
Update,Games\Marble\Components\Marble_CameraFollow.h,38,73,2,1,1,36,11.4
SetInitialPosition,Games\Marble\Components\Marble_CameraFollow.h,80,94,2,1,1,15,8.5
CheckCollectibles,Games\Marble\Components\Marble_CollectibleSystem.h,59,101,5,6,2,43,20.6
UpdateCollectibleRotation,Games\Marble\Components\Marble_CollectibleSystem.h,108,130,3,3,1,23,11.5
WriteToDataStream,Games\Marble\Components\Marble_Config.h,52,85,1,0,0,34,4.6
ReadFromDataStream,Games\Marble\Components\Marble_Config.h,87,123,2,1,1,37,8.9
RenderPropertiesPanel,Games\Marble\Components\Marble_Config.h,126,169,6,5,1,44,14.6
GetMovementDirection,Games\Marble\Components\Marble_Input.h,35,86,11,11,1,52,26.3
WasJumpPressed,Games\Marble\Components\Marble_Input.h,91,94,1,0,0,4,1.1
WasPausePressed,Games\Marble\Components\Marble_Input.h,99,103,2,1,0,5,2.8
WasResetPressed,Games\Marble\Components\Marble_Input.h,108,111,1,0,0,4,1.1
GenerateLevel,Games\Marble\Components\Marble_LevelGenerator.h,64,120,2,1,1,57,19.2
DestroyLevel,Games\Marble\Components\Marble_LevelGenerator.h,125,163,9,10,2,39,24.2
CreatePlatform,Games\Marble\Components\Marble_LevelGenerator.h,175,201,1,0,0,27,10.4
CreateGoalPlatform,Games\Marble\Components\Marble_LevelGenerator.h,203,225,1,0,0,23,8.8
CreateBall,Games\Marble\Components\Marble_LevelGenerator.h,227,250,1,0,0,24,8.9
CreateCollectibles,Games\Marble\Components\Marble_LevelGenerator.h,252,292,4,4,1,41,16.9
ApplyMovement,Games\Marble\Components\Marble_PhysicsController.h,38,48,3,2,1,11,9.8
TryJump,Games\Marble\Components\Marble_PhysicsController.h,59,78,3,2,1,20,9.2
HasFallenOff,Games\Marble\Components\Marble_PhysicsController.h,86,89,1,0,0,4,2.4
GetVelocity,Games\Marble\Components\Marble_PhysicsController.h,96,102,2,1,0,7,4.2
UpdateUI,Games\Marble\Components\Marble_UIManager.h,49,85,4,3,1,37,18.4
UpdateStatusText,Games\Marble\Components\Marble_UIManager.h,92,124,7,2,1,33,14.8
UpdateScore,Games\Marble\Components\Marble_UIManager.h,129,138,2,1,1,10,8.2
UpdateTime,Games\Marble\Components\Marble_UIManager.h,143,152,2,1,1,10,8.2
GenerateUVSphere,Games\Marble\Marble.cpp,61,137,6,6,2,77,25.3
InitializeMarbleResources,Games\Marble\Marble.cpp,142,240,2,1,1,99,12.3
Project_GetName,Games\Marble\Marble.cpp,245,248,1,0,0,4,1.1
Project_GetGameAssetsDirectory,Games\Marble\Marble.cpp,250,253,1,0,0,4,1.1
Project_GetGameAssetsDir,Games\Marble\Marble.cpp,255,255,1,0,0,1,0.9
Project_SetGraphicsOptions,Games\Marble\Marble.cpp,257,259,1,0,0,3,2.3
Project_RegisterScriptBehaviours,Games\Marble\Marble.cpp,261,267,1,0,0,7,1.4
Project_Shutdown,Games\Marble\Marble.cpp,269,272,1,0,0,4,1.1
Project_InitializeResources,Games\Marble\Marble.cpp,277,280,1,0,0,4,1.1
Project_RegisterEditorAutomationSteps,Games\Marble\Marble.cpp,282,388,1,0,0,107,8.9
Project_LoadInitialScene,Games\Marble\Marble.cpp,391,396,1,0,0,6,1.3
Initialize,Games\Runner\Components\Runner_AnimationDriver.h,67,104,1,0,0,38,4.9
Reset,Games\Runner\Components\Runner_AnimationDriver.h,106,112,1,0,0,7,1.4
Update,Games\Runner\Components\Runner_AnimationDriver.h,117,179,7,6,2,63,22.6
GetCurrentState,Games\Runner\Components\Runner_AnimationDriver.h,184,184,1,0,0,1,0.9
GetBlendSpaceParameter,Games\Runner\Components\Runner_AnimationDriver.h,185,185,1,0,0,1,0.9
GetStateTime,Games\Runner\Components\Runner_AnimationDriver.h,186,186,1,0,0,1,0.9
OnStateEnter,Games\Runner\Components\Runner_AnimationDriver.h,192,205,3,1,1,14,8.1
OnStateExit,Games\Runner\Components\Runner_AnimationDriver.h,207,210,1,0,0,4,1.1
ApplyProceduralAnimation,Games\Runner\Components\Runner_AnimationDriver.h,215,274,6,3,1,60,16.8
StartGame,Games\Runner\Components\Runner_Behaviour.h,279,293,1,0,0,15,2.0
ReturnToMenu,Games\Runner\Components\Runner_Behaviour.h,295,310,3,2,1,16,7.7
ResetGame,Games\Runner\Components\Runner_Behaviour.h,312,335,3,2,1,24,8.3
SetMenuVisible,Games\Runner\Components\Runner_Behaviour.h,340,350,4,3,0,11,7.7
SetHUDVisible,Games\Runner\Components\Runner_Behaviour.h,352,364,4,4,1,13,11.1
UpdateMenuInput,Games\Runner\Components\Runner_Behaviour.h,366,376,3,2,1,11,7.3
InitializeGame,Games\Runner\Components\Runner_Behaviour.h,381,422,1,0,0,42,4.0
CreateCharacter,Games\Runner\Components\Runner_Behaviour.h,424,443,5,4,0,20,8.7
UpdatePlaying,Games\Runner\Components\Runner_Behaviour.h,445,517,9,10,2,73,26.7
UpdateCamera,Games\Runner\Components\Runner_Behaviour.h,522,553,2,1,0,32,7.3
UpdateUI,Games\Runner\Components\Runner_Behaviour.h,558,571,2,1,0,14,3.5
GetState,Games\Runner\Components\Runner_CharacterController.h,65,65,1,0,0,1,0.9
GetCurrentSpeed,Games\Runner\Components\Runner_CharacterController.h,66,66,1,0,0,1,0.9
GetCurrentLane,Games\Runner\Components\Runner_CharacterController.h,67,67,1,0,0,1,0.9
GetDistanceTraveled,Games\Runner\Components\Runner_CharacterController.h,68,68,1,0,0,1,0.9
IsGrounded,Games\Runner\Components\Runner_CharacterController.h,69,69,1,0,0,1,0.9
Initialize,Games\Runner\Components\Runner_CharacterController.h,74,78,1,0,0,5,2.5
Reset,Games\Runner\Components\Runner_CharacterController.h,80,92,1,0,0,13,1.8
Update,Games\Runner\Components\Runner_CharacterController.h,97,159,7,8,2,63,25.3
OnObstacleHit,Games\Runner\Components\Runner_CharacterController.h,164,167,1,0,0,4,1.1
GetSpeedNormalized,Games\Runner\Components\Runner_CharacterController.h,172,175,1,0,0,4,1.1
IsSliding,Games\Runner\Components\Runner_CharacterController.h,177,180,1,0,0,4,1.1
IsJumping,Games\Runner\Components\Runner_CharacterController.h,182,185,1,0,0,4,1.1
GetCurrentCharacterHeight,Games\Runner\Components\Runner_CharacterController.h,187,194,2,1,1,8,5.5
HandleInput,Games\Runner\Components\Runner_CharacterController.h,200,235,11,10,1,36,21.9
TrySwitchLane,Games\Runner\Components\Runner_CharacterController.h,237,248,3,2,1,12,8.7
TryJump,Games\Runner\Components\Runner_CharacterController.h,250,258,3,2,1,9,7.2
TrySlide,Games\Runner\Components\Runner_CharacterController.h,260,267,3,2,1,8,7.1
UpdateLanePosition,Games\Runner\Components\Runner_CharacterController.h,272,283,3,3,2,12,11.9
CalculateLaneOffset,Games\Runner\Components\Runner_CharacterController.h,285,298,1,0,0,14,1.9
UpdateVerticalMovement,Games\Runner\Components\Runner_CharacterController.h,300,326,4,7,3,27,20.6
Initialize,Games\Runner\Components\Runner_CollectibleSpawner.h,95,115,1,0,0,21,12.4
Reset,Games\Runner\Components\Runner_CollectibleSpawner.h,117,146,7,8,2,30,19.1
Update,Games\Runner\Components\Runner_CollectibleSpawner.h,151,166,1,0,0,16,4.5
CheckCollectibles,Games\Runner\Components\Runner_CollectibleSpawner.h,171,211,6,8,2,41,21.6
CheckObstacleCollision,Games\Runner\Components\Runner_CollectibleSpawner.h,216,268,11,17,4,53,39.6
GetCollectibles,Games\Runner\Components\Runner_CollectibleSpawner.h,273,273,1,0,0,1,0.9
GetObstacles,Games\Runner\Components\Runner_CollectibleSpawner.h,274,274,1,0,0,1,0.9
SpawnCollectiblesAhead,Games\Runner\Components\Runner_CollectibleSpawner.h,280,301,2,1,1,22,7.8
SpawnObstaclesAhead,Games\Runner\Components\Runner_CollectibleSpawner.h,303,342,3,5,2,40,15.5
SpawnCollectible,Games\Runner\Components\Runner_CollectibleSpawner.h,344,369,4,3,1,26,12.5
SpawnObstacle,Games\Runner\Components\Runner_CollectibleSpawner.h,371,410,5,5,1,40,17.2
AnimateCollectibles,Games\Runner\Components\Runner_CollectibleSpawner.h,415,447,5,6,2,33,17.4
RemovePassedEntities,Games\Runner\Components\Runner_CollectibleSpawner.h,452,493,9,18,3,42,32.9
WriteToDataStream,Games\Runner\Components\Runner_Config.h,106,167,1,0,0,62,6.7
ReadFromDataStream,Games\Runner\Components\Runner_Config.h,169,233,2,1,1,65,11.0
RenderPropertiesPanel,Games\Runner\Components\Runner_Config.h,236,315,10,9,1,80,23.6
Initialize,Games\Runner\Components\Runner_ParticleManager.h,72,86,1,0,0,15,8.2
Reset,Games\Runner\Components\Runner_ParticleManager.h,88,103,4,4,2,16,12.5
Update,Games\Runner\Components\Runner_ParticleManager.h,108,146,8,13,3,39,31.8
SpawnCollectEffect,Games\Runner\Components\Runner_ParticleManager.h,151,163,5,4,1,13,11.9
SpawnDustParticle,Games\Runner\Components\Runner_ParticleManager.h,218,257,4,3,1,40,12.3
SpawnCollectParticle,Games\Runner\Components\Runner_ParticleManager.h,259,291,1,0,0,33,5.8
UpdateParticle,Games\Runner\Components\Runner_ParticleManager.h,296,321,3,2,1,26,10.9
Initialize,Games\Runner\Components\Runner_TerrainManager.h,76,88,1,0,0,13,6.8
Reset,Games\Runner\Components\Runner_TerrainManager.h,90,112,5,5,2,23,14.6
Update,Games\Runner\Components\Runner_TerrainManager.h,117,146,7,8,2,30,20.3
GetTerrainHeightAt,Games\Runner\Components\Runner_TerrainManager.h,151,164,4,4,2,14,13.6
GetChunks,Games\Runner\Components\Runner_TerrainManager.h,166,166,1,0,0,1,0.9
CreateChunk,Games\Runner\Components\Runner_TerrainManager.h,219,263,4,3,1,45,12.7
UpdateUI,Games\Runner\Components\Runner_UIManager.h,41,143,15,25,2,103,51.5
UpdateHighScore,Games\Runner\Components\Runner_UIManager.h,148,157,2,1,1,10,8.2
GenerateCapsule,Games\Runner\Runner.cpp,63,248,14,17,2,186,49.6
GenerateUVSphere,Games\Runner\Runner.cpp,253,323,6,6,2,71,24.8
InitializeRunnerResources,Games\Runner\Runner.cpp,328,435,2,1,1,108,13.0
Project_GetName,Games\Runner\Runner.cpp,440,443,1,0,0,4,1.1
Project_GetGameAssetsDirectory,Games\Runner\Runner.cpp,445,448,1,0,0,4,1.1
Project_GetGameAssetsDir,Games\Runner\Runner.cpp,450,450,1,0,0,1,0.9
Project_SetGraphicsOptions,Games\Runner\Runner.cpp,452,454,1,0,0,3,2.3
Project_RegisterScriptBehaviours,Games\Runner\Runner.cpp,456,462,1,0,0,7,1.4
Project_Shutdown,Games\Runner\Runner.cpp,464,467,1,0,0,4,1.1
Project_InitializeResources,Games\Runner\Runner.cpp,472,475,1,0,0,4,1.1
Project_RegisterEditorAutomationSteps,Games\Runner\Runner.cpp,477,589,1,0,0,113,9.3
Project_LoadInitialScene,Games\Runner\Runner.cpp,592,597,1,0,0,6,1.3
StartGame,Games\Sokoban\Components\Sokoban_Behaviour.h,394,405,1,0,0,12,1.7
StartNewLevel,Games\Sokoban\Components\Sokoban_Behaviour.h,407,422,2,1,1,16,6.1
ReturnToMenu,Games\Sokoban\Components\Sokoban_Behaviour.h,424,441,2,1,1,18,6.3
SetMenuVisible,Games\Sokoban\Components\Sokoban_Behaviour.h,447,459,4,3,0,13,7.8
SetHUDVisible,Games\Sokoban\Components\Sokoban_Behaviour.h,461,478,4,4,1,18,11.4
UpdateMenuInput,Games\Sokoban\Components\Sokoban_Behaviour.h,480,504,7,7,1,25,15.5
HandleInput,Games\Sokoban\Components\Sokoban_Behaviour.h,509,518,3,2,1,10,7.3
TryMove,Games\Sokoban\Components\Sokoban_Behaviour.h,523,565,5,4,1,43,14.1
UpdateAnimation,Games\Sokoban\Components\Sokoban_Behaviour.h,570,604,4,4,2,35,15.2
UpdateDustParticles,Games\Sokoban\Components\Sokoban_Behaviour.h,606,640,5,4,1,35,12.3
StopDustParticles,Games\Sokoban\Components\Sokoban_Behaviour.h,642,659,5,4,1,18,11.0
StartAnimation,Games\Sokoban\Components\Sokoban_Behaviour.h,661,671,1,0,0,11,6.7
StartBoxAnimation,Games\Sokoban\Components\Sokoban_Behaviour.h,673,682,1,0,0,10,6.6
UpdateVisuals,Games\Sokoban\Components\Sokoban_Behaviour.h,687,703,5,2,0,17,6.9
GenerateNewLevel,Games\Sokoban\Components\Sokoban_Behaviour.h,708,757,3,3,2,50,13.5
UpdateUI,Games\Sokoban\Components\Sokoban_Behaviour.h,762,773,2,1,0,12,3.3
RenderMaterialSlot,Games\Sokoban\Components\Sokoban_Behaviour.h,779,805,5,4,2,27,16.7
RenderMeshSlot,Games\Sokoban\Components\Sokoban_Behaviour.h,807,851,10,17,4,45,37.0
WriteToDataStream,Games\Sokoban\Components\Sokoban_Config.h,53,78,1,0,0,26,4.0
ReadFromDataStream,Games\Sokoban\Components\Sokoban_Config.h,80,107,2,1,1,28,8.3
RenderPropertiesPanel,Games\Sokoban\Components\Sokoban_Config.h,110,142,5,4,1,33,12.1
GetDirectionDelta,Games\Sokoban\Components\Sokoban_GridLogic.h,53,66,5,1,1,14,12.2
CanMove,Games\Sokoban\Components\Sokoban_GridLogic.h,80,119,7,6,1,40,24.6
CanPushBox,Games\Sokoban\Components\Sokoban_GridLogic.h,129,167,7,6,1,39,24.5
PushBox,Games\Sokoban\Components\Sokoban_GridLogic.h,175,192,1,0,0,18,8.4
CountBoxesOnTargets,Games\Sokoban\Components\Sokoban_GridLogic.h,197,211,4,4,2,15,16.2
CheckWinCondition,Games\Sokoban\Components\Sokoban_GridLogic.h,216,223,2,1,0,8,8.0
GetInputDirection,Games\Sokoban\Components\Sokoban_Input.h,31,70,9,8,1,40,19.0
WasResetPressed,Games\Sokoban\Components\Sokoban_Input.h,75,78,1,0,0,4,1.1
GenerateLevel,Games\Sokoban\Components\Sokoban_LevelGenerator.h,70,85,3,3,2,16,13.5
GenerateLevelAttempt,Games\Sokoban\Components\Sokoban_LevelGenerator.h,90,184,17,20,3,95,46.3
GenerateFallbackLevel,Games\Sokoban\Components\Sokoban_LevelGenerator.h,191,224,7,6,2,34,19.1
GridToWorld,Games\Sokoban\Components\Sokoban_Rendering.h,53,60,1,0,0,8,7.7
GetMaterialForTile,Games\Sokoban\Components\Sokoban_Rendering.h,62,77,3,2,0,16,12.7
GetTileHeight,Games\Sokoban\Components\Sokoban_Rendering.h,79,84,2,1,0,6,5.4
Create3DLevel,Games\Sokoban\Components\Sokoban_Rendering.h,91,190,7,9,3,100,37.6
ClearEntityIDs,Games\Sokoban\Components\Sokoban_Rendering.h,196,201,1,0,0,6,1.3
UpdatePlayerPosition,Games\Sokoban\Components\Sokoban_Rendering.h,207,222,5,5,2,16,17.9
UpdateBoxPositions,Games\Sokoban\Components\Sokoban_Rendering.h,228,275,11,25,6,48,56.5
RepositionCamera,Games\Sokoban\Components\Sokoban_Rendering.h,281,300,2,1,0,20,6.4
GetPlayerEntityID,Games\Sokoban\Components\Sokoban_Rendering.h,303,303,1,0,0,1,0.9
GetBoxEntityIDs,Games\Sokoban\Components\Sokoban_Rendering.h,304,304,1,0,0,1,0.9
GetTileEntityIDs,Games\Sokoban\Components\Sokoban_Rendering.h,305,305,1,0,0,1,0.9
operator==,Games\Sokoban\Components\Sokoban_Solver.h,45,50,3,2,0,6,5.7
operator(),Games\Sokoban\Components\Sokoban_Solver.h,61,72,2,1,1,12,7.1
SolveLevel,Games\Sokoban\Components\Sokoban_Solver.h,96,234,21,41,4,139,76.7
IsStateSolved,Games\Sokoban\Components\Sokoban_Solver.h,240,250,3,3,2,11,13.1
UpdateStatusText,Games\Sokoban\Components\Sokoban_UIManager.h,45,86,6,4,1,42,21.2
SetWinText,Games\Sokoban\Components\Sokoban_UIManager.h,91,98,3,1,1,8,8.9
UpdateMoveCount,Games\Sokoban\Components\Sokoban_UIManager.h,103,112,2,1,1,10,8.2
UpdateProgress,Games\Sokoban\Components\Sokoban_UIManager.h,117,126,2,1,1,10,9.4
InitializeSokobanResources,Games\Sokoban\Sokoban.cpp,53,139,2,1,1,87,11.4
Project_GetName,Games\Sokoban\Sokoban.cpp,142,145,1,0,0,4,1.1
Project_GetGameAssetsDirectory,Games\Sokoban\Sokoban.cpp,147,150,1,0,0,4,1.1
Project_GetGameAssetsDir,Games\Sokoban\Sokoban.cpp,152,152,1,0,0,1,0.9
Project_SetGraphicsOptions,Games\Sokoban\Sokoban.cpp,154,156,1,0,0,3,2.3
Project_RegisterScriptBehaviours,Games\Sokoban\Sokoban.cpp,158,183,1,0,0,26,2.8
Project_Shutdown,Games\Sokoban\Sokoban.cpp,185,191,1,0,0,7,1.4
Project_InitializeResources,Games\Sokoban\Sokoban.cpp,196,199,1,0,0,4,1.1
Project_RegisterEditorAutomationSteps,Games\Sokoban\Sokoban.cpp,201,353,1,0,0,153,12.3
Project_LoadInitialScene,Games\Sokoban\Sokoban.cpp,356,361,1,0,0,6,1.3
OnResourceHarvested,Games\Survival\Components\Survival_Behaviour.h,410,417,1,0,0,8,2.7
OnResourceRespawned,Games\Survival\Components\Survival_Behaviour.h,419,422,1,0,0,4,1.1
OnCraftingComplete,Games\Survival\Components\Survival_Behaviour.h,424,439,3,3,2,16,12.2
HandleMovement,Games\Survival\Components\Survival_Behaviour.h,445,458,2,1,0,14,4.7
HandleInteraction,Games\Survival\Components\Survival_Behaviour.h,460,490,9,9,1,31,19.1
HandleCrafting,Games\Survival\Components\Survival_Behaviour.h,492,520,6,12,2,29,21.2
UpdateCrafting,Games\Survival\Components\Survival_Behaviour.h,526,530,1,0,0,5,2.5
UpdateResourceNodes,Games\Survival\Components\Survival_Behaviour.h,532,545,2,1,1,14,7.2
UpdateUI,Games\Survival\Components\Survival_Behaviour.h,551,572,5,4,1,22,11.3
ShowStatusMessage,Games\Survival\Components\Survival_Behaviour.h,574,582,2,1,0,9,5.6
ShowNotEnoughMaterials,Games\Survival\Components\Survival_Behaviour.h,584,592,2,1,0,9,3.1
ClearStatusMessage,Games\Survival\Components\Survival_Behaviour.h,594,601,2,1,0,8,3.0
FindSceneEntities,Games\Survival\Components\Survival_Behaviour.h,607,621,1,0,0,15,2.0
PopulateResourceManagerFromScene,Games\Survival\Components\Survival_Behaviour.h,623,718,7,9,2,96,24.8
OnPlayClicked,Games\Survival\Components\Survival_Behaviour.h,724,727,1,0,0,4,2.4
StartGame,Games\Survival\Components\Survival_Behaviour.h,729,751,1,0,0,23,2.6
ReturnToMenu,Games\Survival\Components\Survival_Behaviour.h,753,769,2,1,1,17,6.2
SetMenuVisible,Games\Survival\Components\Survival_Behaviour.h,771,783,4,3,0,13,7.8
SetHUDVisible,Games\Survival\Components\Survival_Behaviour.h,785,805,4,4,1,21,11.7
UpdateMenuInput,Games\Survival\Components\Survival_Behaviour.h,807,817,3,3,1,11,8.1
ResetGame,Games\Survival\Components\Survival_Behaviour.h,819,848,3,2,1,30,8.8
WriteToDataStream,Games\Survival\Components\Survival_Config.h,65,107,1,0,0,43,5.3
